asin,sentence,helpful,main_image_url,product_title
B0015450T6,If you're looking for a studio to get started photographing or even video recording products this is your kit.,1.2,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
0375703764,Seems to be a erudite (snotty/pretentious),0.8,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000002KB8,"Overall, this album sowed the seeds of what would later become heavy metal.",1.6,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B00007E7K9,All in all its a light case good for hiking.,1.7,http://ecx.images-amazon.com/images/I/71roIYPgROL.jpg,Canon Zoom Pack 1000 for Elan and Rebel Series Cameras -Holster Style
0375703764,"I really wanted to like this book, but at its core, it's overly-long, bloated, indulgent, and surprisingly, boring at times.",1.2,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000ANVPP6,I'm a true John Wayne fan.,0.4,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
B0000DZTIW,He decided to mix strings and bass with traditionnal japanese instruments and the result is great.,1.6,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B003HC9JIW,Best way I've found to start exercising.,1.8,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B0000658L4,She plays with it more than anything!,0.82,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
B000002KB8,"\"And, finally, \"\"A Bit of Finger/Sleeping Village/Warning\"\" begins with soft","almost twangy strumming.\"",0.4,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg
B003T90WY8,"I have very weird ears, they're both different shapes, and I am very fussy.",1.1,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
B0018QROM2,"For the price of this speaker it just cant be beat,  very clean and very loud with no bottom out sound,  just pure live sounding music,  more bass than you would expect",1.6,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B004BFVKSQ,She is a beautiful doll that will bring a lot of joy to the girl who receives this.,1.7,http://ecx.images-amazon.com/images/I/912HI5VFelL.jpg,My First Disney Princess Disney Toddler Rapunzel
B00C30FCUI,The wood barrels really improve the sound and they give customer many choices for just the right ear size.,1.9,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B0007U00XK,"Amazon EUI saw reviews of this lens ranging from 'best lens ever' to 'rubbish' and all the stuff about quality control, but decided to try it anyway.",1.3,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
014312417X,"Very down to earth, very accommodating, very relaxed..I always preorder his books",1.7,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
0553391135,"My rating on the Rose Harbor series has stayed consistently at 3 stars, and the third offering in the series is no exception.",1.3,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
0553391135,She is still coming to terms with the death of her husband.,0.8,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
B0002COTDA,It's great that they've finally brought out the complete first series on DVD,1.2,http://ecx.images-amazon.com/images/I/41pYBQGm-2L.jpg,Columbo - The Complete First Season
B00XI057M0,Another viewpoint of A.I. but too many holes to make it a thriller.,1.1,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00004RD54,Amazing musicians (killer guitar) and,1.2,http://ecx.images-amazon.com/images/I/71eihBGDpML.jpg,Rock 'n' Roll Animal (Live)
0375703764,"It's more like a gimmick, with direct rip off's of E.E. Cummings writting style, the  arbitrary overkill with the foot notes (cringe), and the desparately  annoying style in which two stories are supposed to be fused  to><gether.",1.5,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
0783225482,"Enjoyed this movie, had to buy it",1.4,http://ecx.images-amazon.com/images/I/51z2Gp2lmDL.jpg,Death Becomes Her
0399157867,"\"Kinsey is soon embroiled in a shoplifting ring with mob-like connections and also \"\"dirty\"\" cops.\"",0.9,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B0019FHM9M,as well as this piece of crap.,0.7,http://ecx.images-amazon.com/images/I/41naHn2FKWL.jpg,"Lowpricenice MH2001 5-in-1 Wireless Headphones w/Microphone Emitter & FM Radio - Listen to Music, Chat Online & Monitor Other Rooms!"
B000002IAO,The poor overall sound quality of this CD and uninspired writing and performance on the rest of the tracks makes it only  suitable for an hallucinogenic trip down memory lane.,1.7,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B00C30FCUI,I'm stunned these have as many good reviews as they do.,1.0,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00005LEOH,"It also doesn't come with a lens hood, which considering the cost should have been included.",1.3,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B00000J0JF,Game can be anywhere from 5min to 40min.,0.6,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B0093IZSGG,"Just as described, perfect!",1.4,http://ecx.images-amazon.com/images/I/71jnxWu7JZL.jpg,Philips SoundShooter Wireless Bluetooth Portable Speaker
B00000J0JF,I like this product a lot.,1.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00000J0JF,My 7year old daughter loves it  too !!!,1.2,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B000002KB8,I am not trying to take any thunder away from Deep Purple or Led Zeppelin though as Purple was good and Led Zeppelin being one of the greatest bands of all time.(2nd to Sabbath in my opinion)Now,1.2,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
0671700758,However each of these bullet points were very basic principles.,1.1,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B00000FCBH,Everybody can understand the meaning ofTupac's lyrics if they want.,0.7,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
0790731886,Just about everyone in the cast of this film is simply brilliant.,1.3,http://ecx.images-amazon.com/images/I/91I6ZbfQl3L.jpg,Arthur (1981)
B0010K8IM6,Great for family get together to sing karaoke .,1.8,http://ecx.images-amazon.com/images/I/61veTElGitL.jpg,"Pyle 3000 Watt Premium Home Audio Power Amplifier - Portable 4 Channel Surround Sound Stereo Receiver w/ Speaker Selector & Remote - For Amplified TV, Subwoofer Speakers, Theater & PA System - PT3300"
B00002E220,present at the Sand Creek Massacre in southeast Colorado.,0.7,http://ecx.images-amazon.com/images/I/51PCHRAW0PL.jpg,Last of the Dogmen
B00BLG5CSC,The cord could be a little longer.,1.6,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
0375703764,so I was super excited to read it.,0.6,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00007JZVB,"It is a good work out for anyone, they go over the steps so one can get a clear picture of what to do.",1.2,http://ecx.images-amazon.com/images/I/512RAZNR06L.jpg,Discover Bellydance
B000W7F5SS,"But for me, it was more on both counts.10/10 Classic.",1.3,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B00000J0JF,"Slightly difficult for my 6 year old as it does require a bit of tactical thinking, he can still play quite easily",1.2,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B0018QROM2,"It is pretty hefty, but exceedingly worth the weight and size.",1.6,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B00092KD9C,and I'm sure if they were to be defective these straps wouldn't receive the praise and positive reviews that you can see here on Amazon.,1.0,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
0399157867,"Thieves have many potential outlets, including consignment shops, and the Internet adds another.",0.7,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B00000FCBH,but a lot of hidden gems are missing.,0.6,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B000002KB8,"The guitar of Iommi soars, the bass of Butler thunders, the drums of Ward provide a heavy beat and Osbourne's vocal were in their prime (regardless of what one thinks of his vocal skills now).",1.4,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
0061235970,This was the 1st Fancy Nancy I bought for my preschooler,1.3,http://ecx.images-amazon.com/images/I/61ARpCYs2bL.jpg,Fancy Nancy: Tea for Two
0375703764,"But if you want a verbal ride through the human mind, then read it.",0.8,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B0006ZOV5E,"Friends at my school know me for my wide selection of cds and musical tastes, and I'm so excited to add Eisley to my collection.",1.1,http://ecx.images-amazon.com/images/I/81nhkvWohBL.jpg,Room Noises
B0018QROM2,"A bit bigger than the average center channel, but other than that no complaints.",1.5,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
0671015206,"Don't read the negative reviews based on jealousy on these two great authors, read the book and profit.",1.4,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00000F1D3,"\"\"\" may well be my new anthem...\"",0.8,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B002ZG99CC,"training sessions, most of Dre's early training consists of hanging his jacket up over and over and over again.",0.8,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
B00B0DWB62,so I knew it would be a great product,1.2,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00SVYNSRE,I am quick to assume it is because Adam left the band.,0.6,http://ecx.images-amazon.com/images/I/71eOmDn76+L.jpg,Human
0670012335,My daughter received this book for her birthday and it has quickly become one of our favorites.,1.2,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
B00002E220,"Have been trying for a long time, but price is holding me back! \"\"",0.8,http://ecx.images-amazon.com/images/I/51PCHRAW0PL.jpg,Last of the Dogmen
B00AR1G3FS,I have the DVD version of this concert and it's excellent.,1.4,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
B0000658L4,"As soon as you slice the pizza, the velcro sticks to the other side and my 3yr old got frustrated after many attempts.",1.1,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
1402241372,"Carrie knows how history unfolded, thanks to her research, but upon writing she soon discovers her fictional musings are more than daydreams.",1.4,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
014312417X,"And finally Greene gives us a step-by-step guide, which includes finding something that is more vocation than a job, an working like crazy at it, including getting a top mentor and using social networks.",1.2,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
B00L5LDWP8,so we had to attach a string to the end,0.5,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
B00092KD9C,"Good product, good price!",1.6,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
B00062RV18,We've got 9 foot space floor to ceiling and we tried on the floor and on a table and it just didn't work.,1.2,http://ecx.images-amazon.com/images/I/71Kebi5JlZL.jpg,Educational Insights GeoSafari Motorized Solar System
B0093IZSGG,"\"The \"\"how to use\"\" leaflet enclosed was not very good and could easily be improved.\"",1.4,http://ecx.images-amazon.com/images/I/71jnxWu7JZL.jpg,Philips SoundShooter Wireless Bluetooth Portable Speaker
B003T90WY8,These rubber hooks clip on to Apple's ear buds and any others designed like them that have similar size stem that holds the ear piece to the wire.,1.6,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
B0007U00XK,"Excellent addition to my gear, after studying reviews for a few months I settled on this lens as the price was right at the time of ordering.",1.7,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
0671015206,I  hope that this kind of research will be continued so it can be tracked to,1.1,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B0002MQGR2,"Also, if the cable is used and has been sitting in a drawer you might wipe the ends with alcohol and a clean cloth.",1.2,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B000002GJH,His death made me remember the great music on this album that seemed a fitting way to remember Layne.,0.6,http://ecx.images-amazon.com/images/I/518P0F1DBGL.jpg,Temple Of The Dog
B0007U00XK,Everything stayed clear and sharp.,1.3,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
B000OVLBFS,"Don't expect high drama or thrilling suspense, but just a good, solid movie for the entire family.",1.3,http://ecx.images-amazon.com/images/I/518hg7kiAPL.jpg,Jesse Stone: Night Passage
B00NAPJ8DM,My 7 yrs old was so happy to get this!I got this product for a discount in exchange for my honest review.,1.4,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B003T90WY8,I can never get the earbuds to stay in my ears for more than a minute.,0.8,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
B000ANVPP6,"Ward Bond, Michael Pate, James Arness and Rodolfo Acosta complete the cast.",0.8,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
B00062RV18,I had bought for my 6-7 yr old to learn about our solar system and fall asleep watching at night,1.1,http://ecx.images-amazon.com/images/I/71Kebi5JlZL.jpg,Educational Insights GeoSafari Motorized Solar System
B002JSM3KQ,one of the neighbors children came in to play with us and it was really fun to watch her add and subtract and manage property...,1.1,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B00000J0JF,and I just played this the other week again because it is so much fun yet teaches strategy.,1.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B0042FDCMM,I've watched instructors lose the beat now,1.0,http://ecx.images-amazon.com/images/I/41Czp+U5ZLL.jpg,Jane Fonda: Prime Time – Walkout
B00000J0JF,"Setup is easy - pop all the loose game board pieces onto the game, creating an initial maze.",1.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00000J0JF,"The card pieces are heavy duty, as are all elements of this game.",1.6,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B000002KHF,"\"\"\" might be soft in tone","but it sure packs both a punch and the ability to create the most evocative sort of imagery you will find in music history.\"",1.1,http://ecx.images-amazon.com/images/I/51RV37clhWL.jpg
B0017O3UHI,"Buy it, only if the price is less than $30 .",1.0,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
B002JSM3KQ,"The rest of the game was fine, but I would have preferred a more classic feel to the houses and hotels.",1.4,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B000002IAO,Jewel cases containing the disc was broken on all 8 of my CD's.,1.0,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B0018QROM2,Again it's a night and day difference,0.6,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B000UJBY4W,"\",\"\" \"\"Hard Habit to Break","\"\" \"\"You're the Inspiration","\"\" and \"\"Will You Still Love Me.\"",1.2
B0018QROM2,The quality of Polk Audio products is superb.,1.7,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B001NESPHC,This album was produced by Larry Klien (ex-husband of Joni Mitchell) who is himself an accomplished musician and has him playing bass on three of the tracks here.,1.4,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
B00081NX5U,I have heard better sound out of 5 dollar radios.,0.9,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B000002KB8,The title has nothing to do with the lyrics.,1.0,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B00AR1G3FS,The guards wanted to know the lyrics to 'Hotel California'.,0.4,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
B00C30FCUI,Which is why I rated them so low.,0.5,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00005JPMZ,"\"It was obvious that this character's inclusion was merely for the sake of appeasing diehard \"\"TMNT\"\" fans.\"",1.0,http://ecx.images-amazon.com/images/I/91vXjsklrTL.jpg,TMNT
B00C30FCUI,"The volume control is done on your phone, mp3 player, or whatever device you have plugged it into.",1.7,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00005LEOH,"The current version has its own tripod collar, but colleagues and contacts suggest that it really isn't very good.",1.6,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B00C30FCUI,"The bass tones here are accurate,  pure and perfectly audible.",1.8,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00004RD54,But I was even more blown away to find out it was Lou Reed.,0.5,http://ecx.images-amazon.com/images/I/71eihBGDpML.jpg,Rock 'n' Roll Animal (Live)
B00023GGHQ,"Husband has alzheimer's and he listens to it all the time, and the movie is great for alzheimer's patients also.",1.6,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
0399157867,"Dante's and Nora's stories, at first seemingly unrelated to each other as well as the central story narrated by Kinsey, become closely interwoven with Kinsey's investigation into a retail theft and murder incident by the end of the book.",1.4,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B00HWWDV5A,What a brilliant CD... get it Enjoy the music and the man ..,1.6,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B0006ZOV5E,Just watch any of the band's current videos for this album and you'll SEE what is evident to be HEARD.Now,1.4,http://ecx.images-amazon.com/images/I/81nhkvWohBL.jpg,Room Noises
B00B0DWB62,Lots of fun toys included!!,1.3,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B000AO3L84,None; flash recycle time is not the fastest but not an issue for my type of photography.,1.1,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B00DPKQ60A,Its really a must have for fans of Ariana Grande,1.2,http://ecx.images-amazon.com/images/I/61gkJ76UizL.jpg,Yours Truly
B001NESPHC,says: it takes the devil to do something to create such an angelHope we always enjoy this great singer and woman.,1.3,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
B000BN8Y2W,It was worth the money and will remain in his closet for pretend play.,1.2,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
B00081NX5U,You can't go wrong with these really.,1.1,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B0009PEU3Y,"I feel these chargers are overpriced, but then again its from Nikon and everything is normally expensive with them.",1.3,http://ecx.images-amazon.com/images/I/61MrefGvNiL.jpg,"Nikon MH-18a Quick Battery Charger for the EN-EL3e Battery compatible with Nikon D80, D200, D300 and D700 Digital SLR Cameras"
0671015206,"I wanted to like the book, becouse",0.5,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B004OS8J98,I paid about $20 more than I should have,0.9,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
0375703764,"\"On one level, \"\"House of Leaves\"\" works perfectly in that",as a reader,"you experience the confusion and anxiety\"",0.9
0061208493,"Affecting more than just physical, this meditation also affords spiritual, emotional breakthroughs and can put oneself closer to the truth of God and Jesus.",1.3,http://ecx.images-amazon.com/images/I/81rZBiijb1L.jpg,The Complete C. S. Lewis Signature Classics
B0010K8IM6,"i picked up that's half the size, weighs twice as much, and way outperforms, and i did not have to drop 100$ on it.",1.4,http://ecx.images-amazon.com/images/I/61veTElGitL.jpg,"Pyle 3000 Watt Premium Home Audio Power Amplifier - Portable 4 Channel Surround Sound Stereo Receiver w/ Speaker Selector & Remote - For Amplified TV, Subwoofer Speakers, Theater & PA System - PT3300"
B000002KB8,"This thing was probably the darkest album ever released, at its time.",1.4,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
0671015206,"Of course they don't bother to  tell the reader that, but then again, they probably don't realize that  themselves.",1.0,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00000F1D3,"\"Stop pretending that you're too cool to like Cher and just  admit that the songs \"\"Believe","\"\" \"\"Strong Enough\"\" and\"",0.8,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg
B00005JPMZ,"Overall, the movie felt like an expanded episode of the series.",1.5,http://ecx.images-amazon.com/images/I/91vXjsklrTL.jpg,TMNT
B008CQVSXC,"Great sound, comfortable, and well built.",1.9,http://ecx.images-amazon.com/images/I/71rAqOHdXEL.jpg,urBeats In-Ear Headphone - White
0375703764,"\"Oftentimes when I run across a book thats heralded for its ingenuity or otherwise \"\"ground-breaking\"\" character","it comes with a certain level of pretension and self-awareness.\"",1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg
B001NESPHC,but I got tired of this CD pretty fast.,0.6,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
B00IUAAJY4,We have not sent ours out yet but my son is having a great time writing his story.,1.2,http://ecx.images-amazon.com/images/I/71t-qhB6ugL.jpg,Lulu Jr. Illustory -  Craft Kit
B00ITOAYOQ,But the store is ALWAYS out of stock and my son really wants Ryder for his birthday.,0.5,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
B003HC9JIW,I added 2.5 pounds to my ankles and held 2 pound weights in my hands throughout the workout.,1.3,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B00081NX5U,I was looking for a good speaker for my bathroom.,0.3,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
0399157867,"Plus, the book suffers terribly from being set in the 80s!",1.5,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B00000FCBH,I AM COMPLETELY HAPPY AND SATSIFIED WITH THE PRODUCT.,1.5,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B0007U00XK,I really love my product and have taken some amazing pics with this product.,1.6,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
B00000J0JF,I buy often for kids gifts.,0.7,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B004UKNJCM,Somewhat complicated game.,1.3,http://ecx.images-amazon.com/images/I/915552Zm8zL.jpg,Whoowasit? Award-Winning Board Game Electronics
0375703764,"On a purely technical level, House of Leaves is amazing.",1.8,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00NAPJ8DM,Work perfectly with the name brand bricks and LOVE the colors!,1.7,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B00B0DWB62,After a day or two I noticed that the water level was dropping significantly.,1.1,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
1402241372,The more I read the more I couldn't put it down.,1.5,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B0018QROM2,Also a great deal at $120.,1.1,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
0375703764,"I admire Danielewski's tenacity and creativity, even when it gets to be too much (e.g., in lists that go on for pages, or in footnotes that are footnotes to other footnotes, which in turn are also footnotes).",1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B004OS8J98,"However, the lift (which is really the main working part in this) is broken.",0.9,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B001DKO7R8,Just like the one I have before,0.5,http://ecx.images-amazon.com/images/I/51T6HPiV0QL.jpg,SD/SDHC/MMC/Eye-Fi card to Compact Flash CF Type II Adapter for Professional DSLR Digital SLR Camera PDA Pocket PC
0671015206,Having a job with a single source of income does sound a lot riskier than running a business with 100s of customers.,1.1,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B008FSCNTK,"She was encouraged to be a singer, not just a piano player because her record company saw a pretty face who might sell records.",0.7,http://ecx.images-amazon.com/images/I/71YGLpEIXnL.jpg,Glad Rag Doll
B001196MG0,The fact that it arrived intact was a plus.,1.0,http://ecx.images-amazon.com/images/I/11+6ow0DIwL.jpg,"Savage 107X12-1 Seamless Background Paper, 107-Inch x 12 Yards - Super White"
0553386697,"Dan Siegel describes the functions of each of the parts of the brain, then focuses on integrating the different parts.",1.7,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
B00023GGHQ,Love Amazon as they have wonderful customer service.,0.8,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
B00C30FCUI,Second pair of black seem to be lasting a bit longer.,1.4,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
